route_id,trip_id,service_id,trip_headsign,direction_id,block_id,shape_id,drt_advance_book_min,peak_offpeak
Gold-48,800404-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,6,Gold0003,0.0,0
Gold-48,800405-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,6,Gold0006,0.0,0
Gold-48,800406-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,5,Gold0003,0.0,0
Gold-48,800407-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,5,Gold0006,0.0,0
Gold-48,800408-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,5,Gold0003,0.0,0
Gold-48,800409-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,5,Gold0006,0.0,0
Gold-48,800410-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,5,Gold0003,0.0,0
Gold-48,800411-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,5,Gold0006,0.0,0
Gold-48,800412-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,5,Gold0003,0.0,0
Gold-48,800413-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,5,Gold0006,0.0,0
Gold-48,800414-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,5,Gold0003,0.0,0
Gold-48,800415-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,5,Gold0006,0.0,0
Gold-48,800416-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Bay 5 via E1,1,5,Gold0003,0.0,0
Gold-48,800417-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,5,Gold0006,0.0,0
Ylw-48,800419-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,11,Ylw0003,0.0,0
Ylw-48,800420-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,11,Ylw0001,0.0,0
Ylw-48,800421-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,11,Ylw0003,0.0,0
Ylw-48,800422-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,11,Ylw0001,0.0,0
Ylw-48,800423-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,11,Ylw0003,0.0,0
Ylw-48,800424-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,11,Ylw0001,0.0,0
Ylw-48,800425-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,11,Ylw0003,0.0,0
Ylw-48,800426-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,11,Ylw0001,0.0,0
Ylw-48,800427-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,11,Ylw0003,0.0,0
Ylw-48,800428-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,11,Ylw0001,0.0,0
Ylw-48,800429-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,11,Ylw0003,0.0,0
Ylw-48,800430-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,11,Ylw0001,0.0,0
Ylw-48,800431-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,11,Ylw0003,0.0,0
Ylw-48,800432-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,11,Ylw0001,0.0,0
Ylw-48,800433-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,11,Ylw0003,0.0,0
Ylw-48,800434-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,11,Ylw0001,0.0,0
Ylw-48,800435-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,11,Ylw0003,0.0,0
Ylw-48,800436-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,11,Ylw0001,0.0,0
Ylw-48,800437-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,11,Ylw0003,0.0,0
Ylw-48,800438-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,11,Ylw0001,0.0,0
Ylw-48,800439-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,11,Ylw0003,0.0,0
Ylw-48,800440-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,8,Ylw0001,0.0,0
Ylw-48,800441-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,8,Ylw0003,0.0,0
Ylw-48,800442-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,8,Ylw0001,0.0,0
Ylw-48,800443-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,8,Ylw0003,0.0,0
Ylw-48,800444-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,8,Ylw0001,0.0,0
Ylw-48,800445-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,8,Ylw0003,0.0,0
Ylw-48,800446-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,8,Ylw0001,0.0,0
Ylw-48,800447-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,8,Ylw0003,0.0,0
Ylw-48,800448-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,8,Ylw0001,0.0,0
Ylw-48,800449-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,8,Ylw0003,0.0,0
Ylw-48,800450-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,8,Ylw0001,0.0,0
Ylw-48,800451-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,8,Ylw0003,0.0,0
Ylw-48,800452-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,8,Ylw0001,0.0,0
Ylw-48,800453-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,8,Ylw0003,0.0,0
Ylw-48,800454-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,8,Ylw0001,0.0,0
Ylw-48,800455-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,8,Ylw0003,0.0,0
Ylw-48,800457-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,8,Ylw0003,0.0,0
Ylw-48,800458-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,11,Ylw0001,0.0,0
Ylw-48,800459-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,11,Ylw0003,0.0,0
Ylw-48,800460-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,11,Ylw0001,0.0,0
Ylw-48,800461-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,11,Ylw0003,0.0,0
Ylw-48,800462-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,11,Ylw0001,0.0,0
Ylw-48,800463-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,11,Ylw0003,0.0,0
Ylw-48,800464-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,11,Ylw0001,0.0,0
Ylw-48,800465-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,11,Ylw0003,0.0,0
Ylw-48,800466-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,11,Ylw0001,0.0,0
Ylw-48,800467-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,11,Ylw0003,0.0,0
Ylw-48,800468-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,11,Ylw0001,0.0,0
Ylw-48,800469-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,11,Ylw0003,0.0,0
Ylw-48,800470-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,11,Ylw0001,0.0,0
Ylw-48,800471-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,11,Ylw0003,0.0,0
Ylw-48,800472-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,11,Ylw0001,0.0,0
Ylw-48,800473-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,11,Ylw0003,0.0,0
Ylw-48,800474-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,11,Ylw0001,0.0,0
Ylw-48,800475-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,11,Ylw0003,0.0,0
Ylw-48,800476-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,11,Ylw0001,0.0,0
Ylw-48,800477-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,11,Ylw0003,0.0,0
Ylw-48,800478-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,11,Ylw0001,0.0,0
Ylw-48,800479-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,11,Ylw0003,0.0,0
Ylw-48,800480-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,11,Ylw0001,0.0,0
Ylw-48,800481-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,11,Ylw0003,0.0,0
Ylw-48,800482-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,2,Ylw0001,0.0,0
Ylw-48,800483-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,2,Ylw0003,0.0,0
Ylw-48,800484-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,2,Ylw0001,0.0,0
Ylw-48,800485-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,2,Ylw0003,0.0,0
Ylw-48,800486-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,2,Ylw0001,0.0,0
Ylw-48,800487-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,2,Ylw0003,0.0,0
Ylw-48,800488-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,2,Ylw0001,0.0,0
Ylw-48,800489-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,2,Ylw0003,0.0,0
Ylw-48,800490-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,2,Ylw0001,0.0,0
Ylw-48,800491-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,2,Ylw0003,0.0,0
Ylw-48,800492-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,2,Ylw0001,0.0,0
Ylw-48,800493-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,2,Ylw0003,0.0,0
Ylw-48,800494-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,2,Ylw0001,0.0,0
Ylw-48,800495-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,2,Ylw0003,0.0,0
Ylw-48,800496-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,2,Ylw0001,0.0,0
Ylw-48,800497-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,2,Ylw0003,0.0,0
Ylw-48,800498-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,2,Ylw0001,0.0,0
Ylw-48,800499-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,2,Ylw0003,0.0,0
Ylw-48,800500-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,2,Ylw0001,0.0,0
Ylw-48,800501-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,2,Ylw0003,0.0,0
Ylw-48,800502-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,2,Ylw0001,0.0,0
Ylw-48,800503-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,2,Ylw0003,0.0,0
Ylw-48,800504-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,2,Ylw0001,0.0,0
Ylw-48,800505-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,2,Ylw0003,0.0,0
Ylw-48,800506-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,2,Ylw0001,0.0,0
Ylw-48,800507-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,2,Ylw0003,0.0,0
Ylw-48,800508-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,SPLC,1,2,Ylw0001,0.0,0
Ylw-48,800509-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,2,Ylw0003,0.0,0
Blue-48,800511-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,2,Blue0001,0.0,0
Blue-48,800512-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,2,Blue0002,0.0,0
Blue-48,800513-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,2,Blue0001,0.0,0
Blue-48,800515-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,12,Blue0001,0.0,0
Blue-48,800516-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,2,Blue0002,0.0,0
Blue-48,800517-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,2,Blue0001,0.0,0
Blue-48,800518-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,12,Blue0002,0.0,0
Blue-48,800519-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,12,Blue0001,0.0,0
Blue-48,800521-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,8,Blue0001,0.0,0
Blue-48,800522-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,12,Blue0002,0.0,0
Blue-48,800523-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,12,Blue0001,0.0,0
Blue-48,800524-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,8,Blue0002,0.0,0
Blue-48,800525-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,8,Blue0001,0.0,0
Blue-48,800527-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,9,Blue0001,0.0,0
Blue-48,800528-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,12,Blue0002,0.0,0
Blue-48,800529-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,12,Blue0001,0.0,0
Blue-48,800531-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,2,Blue0001,0.0,0
Blue-48,800532-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,8,Blue0002,0.0,0
Blue-48,800533-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,8,Blue0001,0.0,0
Blue-48,800534-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,9,Blue0002,0.0,0
Blue-48,800535-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,9,Blue0001,0.0,0
Blue-48,800536-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,12,Blue0002,0.0,0
Blue-48,800537-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,12,Blue0001,0.0,0
Blue-48,800538-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,2,Blue0002,0.0,0
Blue-48,800539-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,2,Blue0001,0.0,0
Blue-48,800540-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,8,Blue0002,0.0,0
Blue-48,800541-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,8,Blue0001,0.0,0
Blue-48,800542-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,9,Blue0002,0.0,0
Blue-48,800543-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,9,Blue0001,0.0,0
Blue-48,800544-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,12,Blue0002,0.0,0
Blue-48,800545-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,12,Blue0001,0.0,0
Blue-48,800546-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,2,Blue0002,0.0,0
Blue-48,800547-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,2,Blue0001,0.0,0
Blue-48,800548-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,8,Blue0002,0.0,0
Blue-48,800549-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,8,Blue0001,0.0,0
Blue-48,800550-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,9,Blue0002,0.0,0
Blue-48,800551-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,9,Blue0001,0.0,0
Blue-48,800552-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,2,Blue0002,0.0,0
Blue-48,800553-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,2,Blue0001,0.0,0
Blue-48,800554-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,8,Blue0002,0.0,0
Blue-48,800555-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,8,Blue0001,0.0,0
Blue-48,800556-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,9,Blue0002,0.0,0
Blue-48,800557-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,9,Blue0001,0.0,0
Blue-48,800558-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,2,Blue0002,0.0,0
Blue-48,800559-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,2,Blue0001,0.0,0
Blue-48,800561-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,12,Blue0001,0.0,0
Blue-48,800562-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,8,Blue0002,0.0,0
Blue-48,800563-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,8,Blue0001,0.0,0
Blue-48,800564-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,9,Blue0002,0.0,0
Blue-48,800565-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,9,Blue0001,0.0,0
Blue-48,800566-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,2,Blue0002,0.0,0
Blue-48,800567-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,2,Blue0001,0.0,0
Blue-48,800568-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,12,Blue0002,0.0,0
Blue-48,800569-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,12,Blue0001,0.0,0
Blue-48,800570-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,9,Blue0002,0.0,0
Blue-48,800571-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,9,Blue0001,0.0,0
Blue-48,800572-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,2,Blue0002,0.0,0
Blue-48,800573-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,2,Blue0001,0.0,0
Blue-48,800574-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,12,Blue0002,0.0,0
Blue-48,800575-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,12,Blue0001,0.0,0
Blue-48,800576-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,9,Blue0002,0.0,0
Blue-48,800577-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,9,Blue0001,0.0,0
Blue-48,800578-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,2,Blue0002,0.0,0
Blue-48,800579-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,2,Blue0001,0.0,0
Blue-48,800580-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,12,Blue0002,0.0,0
Blue-48,800581-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,12,Blue0001,0.0,0
Blue-48,800582-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,9,Blue0002,0.0,0
Blue-48,800583-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,9,Blue0001,0.0,0
Blue-48,800584-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,2,Blue0002,0.0,0
Blue-48,800585-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,2,Blue0001,0.0,0
Blue-48,800586-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,12,Blue0002,0.0,0
Blue-48,800587-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,12,Blue0001,0.0,0
Blue-48,800589-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,11,Blue0001,0.0,0
Blue-48,800590-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,2,Blue0002,0.0,0
Blue-48,800591-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,2,Blue0001,0.0,0
Blue-48,800592-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,12,Blue0002,0.0,0
Blue-48,800593-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,12,Blue0001,0.0,0
Blue-48,800594-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,11,Blue0002,0.0,0
Blue-48,800595-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,11,Blue0001,0.0,0
Blue-48,800596-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,2,Blue0002,0.0,0
Blue-48,800597-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,2,Blue0001,0.0,0
Blue-48,800598-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson,1,12,Blue0002,0.0,0
Blue-48,800599-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,12,Blue0001,0.0,0
Blue-48,800601-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital,0,9,Blue0001,0.0,0
Blue-48,800602-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson via 70th,1,11,Blue0005,0.0,0
Blue-48,800603-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital via SPLC,0,11,Blue0008,0.0,0
Blue-48,800604-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson via 70th,1,12,Blue0005,0.0,0
Blue-48,800605-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital via SPLC,0,12,Blue0008,0.0,0
Blue-48,800606-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson via 70th,1,9,Blue0005,0.0,0
Blue-48,800607-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital via SPLC,0,9,Blue0008,0.0,0
Blue-48,800608-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson via 70th,1,11,Blue0005,0.0,0
Blue-48,800609-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital via SPLC,0,11,Blue0008,0.0,0
Blue-48,800610-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson via 70th,1,9,Blue0005,0.0,0
Blue-48,800611-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital via SPLC,0,9,Blue0008,0.0,0
Blue-48,800612-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Magnuson via 70th,1,9,Blue0005,0.0,0
Blue-48,800613-SCH-1909-Blocking-Weekday-30,SCH-1909-Blocking-Weekday-30,Hospital via SPLC,0,9,Blue0008,0.0,0
